city,neighborhood,apartment_price_sqm,villa_price_sqm,ipai_apartment,ipai_villa
sale,Btana,8705.0,11259.0,107.4,106.2
sale,Hay Salam,8668.0,,107.4,106.2
sale,Assonboula,8489.0,,107.4,106.2
sale,Karia,8485.0,,107.4,106.2
sale,Bab lakhmiss,8370.0,9701.0,107.4,106.2
nador,Bni Ansar,10463.0,,107.4,106.2
nador,Al Barkanyene,7024.0,,107.4,106.2
nador,Iaazzanene,6550.0,,107.4,106.2
nador,Ihaddadene,6485.0,,107.4,106.2
nador,Oulad Settout,6456.0,,107.4,106.2
nador,Bouarg,6086.0,,107.4,106.2
nador,Ras El Ma,6003.0,,107.4,106.2
nador,Nador,5908.0,7517.0,107.4,106.2
nador,Al Aaroui,5796.0,,107.4,106.2
nador,Selouane,5511.0,,107.4,106.2
nador,Wad Benouserdoune,7559.0,,107.4,106.2
nador,Wad Benouserdoune,6408.0,,107.4,106.2
nador,Hay Al Matar,6260.0,,107.4,106.2
nador,Al Boustane,6180.0,,107.4,106.2
nador,Nador,6102.0,,107.4,106.2
nador,HayAlMatar,6011.0,,107.4,106.2
nador,Mediterranée,5564.0,,107.4,106.2
nador,Bni Ansar,10463.0,,107.4,106.2
nador,Al Barkanyene,7024.0,,107.4,106.2
nador,Iaazzanene,6550.0,,107.4,106.2
nador,Ihaddadene,6485.0,,107.4,106.2
nador,Oulad Settout,6456.0,,107.4,106.2
nador,Bouarg,6086.0,,107.4,106.2
nador,Ras El Ma,6003.0,,107.4,106.2
nador,Nador,5908.0,7517.0,107.4,106.2
nador,Al Aaroui,5796.0,,107.4,106.2
nador,Selouane,5511.0,,107.4,106.2
nador,Wad Benouserdoune,7559.0,,107.4,106.2
nador,Wad Benouserdoune,6408.0,,107.4,106.2
nador,Hay Al Matar,6260.0,,107.4,106.2
nador,Al Boustane,6180.0,,107.4,106.2
nador,Nador,6102.0,,107.4,106.2
nador,HayAlMatar,6011.0,,107.4,106.2
nador,Mediterranée,5564.0,,107.4,106.2
nador,Bni Ansar,10463.0,,107.4,106.2
nador,Al Barkanyene,7024.0,,107.4,106.2
nador,Iaazzanene,6550.0,,107.4,106.2
nador,Ihaddadene,6485.0,,107.4,106.2
nador,Oulad Settout,6456.0,,107.4,106.2
nador,Bouarg,6086.0,,107.4,106.2
nador,Ras El Ma,6003.0,,107.4,106.2
nador,Nador,5908.0,7517.0,107.4,106.2
nador,Al Aaroui,5796.0,,107.4,106.2
nador,Selouane,5511.0,,107.4,106.2
nador,Wad Benouserdoune,7559.0,,107.4,106.2
nador,Wad Benouserdoune,6408.0,,107.4,106.2
nador,Hay Al Matar,6260.0,,107.4,106.2
nador,Al Boustane,6180.0,,107.4,106.2
nador,Nador,6102.0,,107.4,106.2
nador,HayAlMatar,6011.0,,107.4,106.2
nador,Mediterranée,5564.0,,107.4,106.2
nador,Bni Ansar,10463.0,,107.4,106.2
nador,Al Barkanyene,7024.0,,107.4,106.2
nador,Iaazzanene,6550.0,,107.4,106.2
nador,Ihaddadene,6485.0,,107.4,106.2
nador,Oulad Settout,6456.0,,107.4,106.2
nador,Bouarg,6086.0,,107.4,106.2
nador,Ras El Ma,6003.0,,107.4,106.2
nador,Nador,5908.0,7517.0,107.4,106.2
nador,Al Aaroui,5796.0,,107.4,106.2
nador,Selouane,5511.0,,107.4,106.2
nador,Bni Ansar,10463.0,,107.4,106.2
nador,Al Barkanyene,7024.0,,107.4,106.2
nador,Iaazzanene,6550.0,,107.4,106.2
nador,Ihaddadene,6485.0,,107.4,106.2
nador,Oulad Settout,6456.0,,107.4,106.2
nador,Bouarg,6086.0,,107.4,106.2
nador,Ras El Ma,6003.0,,107.4,106.2
nador,Nador,5908.0,7517.0,107.4,106.2
nador,Al Aaroui,5796.0,,107.4,106.2
nador,Selouane,5511.0,,107.4,106.2
nador,Wad Benouserdoune,7559.0,,107.4,106.2
nador,Wad Benouserdoune,6408.0,,107.4,106.2
nador,Hay Al Matar,6260.0,,107.4,106.2
nador,Al Boustane,6180.0,,107.4,106.2
nador,Nador,6102.0,,107.4,106.2
nador,HayAlMatar,6011.0,,107.4,106.2
nador,Mediterranée,5564.0,,107.4,106.2
nador,Wad Benouserdoune,7559.0,,107.4,106.2
nador,Wad Benouserdoune,6408.0,,107.4,106.2
nador,Hay Al Matar,6260.0,,107.4,106.2
nador,Al Boustane,6180.0,,107.4,106.2
nador,Nador,6102.0,,107.4,106.2
nador,HayAlMatar,6011.0,,107.4,106.2
nador,Mediterranée,5564.0,,107.4,106.2
temara,El Menzeh,14432.0,12954.0,107.4,106.2
temara,Harhoura,13950.0,12144.0,107.4,106.2
temara,Témara,10988.0,12169.0,107.4,106.2
temara,Skhirate,10830.0,14431.0,107.4,106.2
temara,Oumazza,6542.0,,107.4,106.2
temara,Ain Attig,6395.0,7333.0,107.4,106.2
temara,Mers El Kheir,6146.0,,107.4,106.2
temara,Ain El Aouda,6011.0,7617.0,107.4,106.2
temara,Sidi Yahya Zaer,5533.0,7617.0,107.4,106.2
temara,Harhoura,14627.0,11680.0,107.4,106.2
temara,Riyad,14256.0,,107.4,106.2
temara,Les Roches Blanches,13803.0,,107.4,106.2
temara,Sidi Abed,13231.0,,107.4,106.2
temara,Guich Oudaya,12572.0,13483.0,107.4,106.2
temara,Bassatine El Menzeh,12442.0,,107.4,106.2
temara,Temara,11626.0,,107.4,106.2
temara,Andalousse,11571.0,6793.0,107.4,106.2
temara,Centre ville,10365.0,,107.4,106.2
temara,Hay Nahda,9212.0,,107.4,106.2
temara,El Menzeh,14432.0,12954.0,107.4,106.2
temara,Harhoura,13950.0,12144.0,107.4,106.2
temara,Témara,10988.0,12169.0,107.4,106.2
temara,Skhirate,10830.0,14431.0,107.4,106.2
temara,Oumazza,6542.0,,107.4,106.2
temara,Ain Attig,6395.0,7333.0,107.4,106.2
temara,Mers El Kheir,6146.0,,107.4,106.2
temara,Ain El Aouda,6011.0,7617.0,107.4,106.2
temara,Sidi Yahya Zaer,5533.0,7617.0,107.4,106.2
temara,Harhoura,14627.0,11680.0,107.4,106.2
temara,Riyad,14256.0,,107.4,106.2
temara,Les Roches Blanches,13803.0,,107.4,106.2
temara,Sidi Abed,13231.0,,107.4,106.2
temara,Guich Oudaya,12572.0,13483.0,107.4,106.2
temara,Bassatine El Menzeh,12442.0,,107.4,106.2
temara,Temara,11626.0,,107.4,106.2
temara,Andalousse,11571.0,6793.0,107.4,106.2
temara,Centre ville,10365.0,,107.4,106.2
temara,Hay Nahda,9212.0,,107.4,106.2
temara,El Menzeh,14432.0,12954.0,107.4,106.2
temara,Harhoura,13950.0,12144.0,107.4,106.2
temara,Témara,10988.0,12169.0,107.4,106.2
temara,Skhirate,10830.0,14431.0,107.4,106.2
temara,Oumazza,6542.0,,107.4,106.2
temara,Ain Attig,6395.0,7333.0,107.4,106.2
temara,Mers El Kheir,6146.0,,107.4,106.2
temara,Ain El Aouda,6011.0,7617.0,107.4,106.2
temara,Sidi Yahya Zaer,5533.0,7617.0,107.4,106.2
temara,Harhoura,14627.0,11680.0,107.4,106.2
temara,Riyad,14256.0,,107.4,106.2
temara,Les Roches Blanches,13803.0,,107.4,106.2
temara,Sidi Abed,13231.0,,107.4,106.2
temara,Guich Oudaya,12572.0,13483.0,107.4,106.2
temara,Bassatine El Menzeh,12442.0,,107.4,106.2
temara,Temara,11626.0,,107.4,106.2
temara,Andalousse,11571.0,6793.0,107.4,106.2
temara,Centre ville,10365.0,,107.4,106.2
temara,Hay Nahda,9212.0,,107.4,106.2
temara,El Menzeh,14432.0,12954.0,107.4,106.2
temara,Harhoura,13950.0,12144.0,107.4,106.2
temara,Témara,10988.0,12169.0,107.4,106.2
temara,Skhirate,10830.0,14431.0,107.4,106.2
temara,Oumazza,6542.0,,107.4,106.2
temara,Ain Attig,6395.0,7333.0,107.4,106.2
temara,Mers El Kheir,6146.0,,107.4,106.2
temara,Ain El Aouda,6011.0,7617.0,107.4,106.2
temara,Sidi Yahya Zaer,5533.0,7617.0,107.4,106.2
temara,El Menzeh,14432.0,12954.0,107.4,106.2
temara,Harhoura,13950.0,12144.0,107.4,106.2
temara,Témara,10988.0,12169.0,107.4,106.2
temara,Skhirate,10830.0,14431.0,107.4,106.2
temara,Oumazza,6542.0,,107.4,106.2
temara,Ain Attig,6395.0,7333.0,107.4,106.2
temara,Mers El Kheir,6146.0,,107.4,106.2
temara,Ain El Aouda,6011.0,7617.0,107.4,106.2
temara,Sidi Yahya Zaer,5533.0,7617.0,107.4,106.2
temara,Harhoura,14627.0,11680.0,107.4,106.2
temara,Riyad,14256.0,,107.4,106.2
temara,Les Roches Blanches,13803.0,,107.4,106.2
temara,Sidi Abed,13231.0,,107.4,106.2
temara,Guich Oudaya,12572.0,13483.0,107.4,106.2
temara,Bassatine El Menzeh,12442.0,,107.4,106.2
temara,Temara,11626.0,,107.4,106.2
temara,Andalousse,11571.0,6793.0,107.4,106.2
temara,Centre ville,10365.0,,107.4,106.2
temara,Hay Nahda,9212.0,,107.4,106.2
temara,Harhoura,14627.0,11680.0,107.4,106.2
temara,Riyad,14256.0,,107.4,106.2
temara,Les Roches Blanches,13803.0,,107.4,106.2
temara,Sidi Abed,13231.0,,107.4,106.2
temara,Guich Oudaya,12572.0,13483.0,107.4,106.2
temara,Bassatine El Menzeh,12442.0,,107.4,106.2
temara,Temara,11626.0,,107.4,106.2
temara,Andalousse,11571.0,6793.0,107.4,106.2
temara,Centre ville,10365.0,,107.4,106.2
temara,Hay Nahda,9212.0,,107.4,106.2
safi,Bouguedra,6645.0,,107.4,106.2
safi,El Beddouza,6253.0,,107.4,106.2
safi,Saadla,6042.0,,107.4,106.2
safi,Safi,5950.0,6386.0,107.4,106.2
safi,Ouled Salmane,5803.0,,107.4,106.2
safi,Lamaachate,5577.0,,107.4,106.2
safi,Hrara,5576.0,,107.4,106.2
safi,Sidi Ettiji,5444.0,,107.4,106.2
safi,Labkhati,5215.0,,107.4,106.2
safi,Mstari,8240.0,,107.4,106.2
safi,Oued Abdellah Ben Moussa,7671.0,,107.4,106.2
safi,Saada,7323.0,,107.4,106.2
safi,Tantaoui,7245.0,,107.4,106.2
safi,Sania Al Abidinie,6260.0,,107.4,106.2
safi,Miftah El Khir,6250.0,,107.4,106.2
safi,Wiam,6238.0,,107.4,106.2
safi,Hay Al Matar,5777.0,,107.4,106.2
safi,Boudis,5746.0,,107.4,106.2
safi,Al Hamd,5728.0,,107.4,106.2
safi,Bouguedra,6645.0,,107.4,106.2
safi,El Beddouza,6253.0,,107.4,106.2
safi,Saadla,6042.0,,107.4,106.2
safi,Safi,5950.0,6386.0,107.4,106.2
safi,Ouled Salmane,5803.0,,107.4,106.2
safi,Lamaachate,5577.0,,107.4,106.2
safi,Hrara,5576.0,,107.4,106.2
safi,Sidi Ettiji,5444.0,,107.4,106.2
safi,Labkhati,5215.0,,107.4,106.2
safi,Mstari,8240.0,,107.4,106.2
safi,Oued Abdellah Ben Moussa,7671.0,,107.4,106.2
safi,Saada,7323.0,,107.4,106.2
safi,Tantaoui,7245.0,,107.4,106.2
safi,Sania Al Abidinie,6260.0,,107.4,106.2
safi,Miftah El Khir,6250.0,,107.4,106.2
safi,Wiam,6238.0,,107.4,106.2
safi,Hay Al Matar,5777.0,,107.4,106.2
safi,Boudis,5746.0,,107.4,106.2
safi,Al Hamd,5728.0,,107.4,106.2
safi,Bouguedra,6645.0,,107.4,106.2
safi,El Beddouza,6253.0,,107.4,106.2
safi,Saadla,6042.0,,107.4,106.2
safi,Safi,5950.0,6386.0,107.4,106.2
safi,Ouled Salmane,5803.0,,107.4,106.2
safi,Lamaachate,5577.0,,107.4,106.2
safi,Hrara,5576.0,,107.4,106.2
safi,Sidi Ettiji,5444.0,,107.4,106.2
safi,Labkhati,5215.0,,107.4,106.2
safi,Mstari,8240.0,,107.4,106.2
safi,Oued Abdellah Ben Moussa,7671.0,,107.4,106.2
safi,Saada,7323.0,,107.4,106.2
safi,Tantaoui,7245.0,,107.4,106.2
safi,Sania Al Abidinie,6260.0,,107.4,106.2
safi,Miftah El Khir,6250.0,,107.4,106.2
safi,Wiam,6238.0,,107.4,106.2
safi,Hay Al Matar,5777.0,,107.4,106.2
safi,Boudis,5746.0,,107.4,106.2
safi,Al Hamd,5728.0,,107.4,106.2
safi,Bouguedra,6645.0,,107.4,106.2
safi,El Beddouza,6253.0,,107.4,106.2
safi,Saadla,6042.0,,107.4,106.2
safi,Safi,5950.0,6386.0,107.4,106.2
safi,Ouled Salmane,5803.0,,107.4,106.2
safi,Lamaachate,5577.0,,107.4,106.2
safi,Hrara,5576.0,,107.4,106.2
safi,Sidi Ettiji,5444.0,,107.4,106.2
safi,Labkhati,5215.0,,107.4,106.2
safi,Bouguedra,6645.0,,107.4,106.2
safi,El Beddouza,6253.0,,107.4,106.2
safi,Saadla,6042.0,,107.4,106.2
safi,Safi,5950.0,6386.0,107.4,106.2
safi,Ouled Salmane,5803.0,,107.4,106.2
safi,Lamaachate,5577.0,,107.4,106.2
safi,Hrara,5576.0,,107.4,106.2
safi,Sidi Ettiji,5444.0,,107.4,106.2
safi,Labkhati,5215.0,,107.4,106.2
safi,Mstari,8240.0,,107.4,106.2
safi,Oued Abdellah Ben Moussa,7671.0,,107.4,106.2
safi,Saada,7323.0,,107.4,106.2
safi,Tantaoui,7245.0,,107.4,106.2
safi,Sania Al Abidinie,6260.0,,107.4,106.2
safi,Miftah El Khir,6250.0,,107.4,106.2
safi,Wiam,6238.0,,107.4,106.2
safi,Hay Al Matar,5777.0,,107.4,106.2
safi,Boudis,5746.0,,107.4,106.2
safi,Al Hamd,5728.0,,107.4,106.2
safi,Mstari,8240.0,,107.4,106.2
safi,Oued Abdellah Ben Moussa,7671.0,,107.4,106.2
safi,Saada,7323.0,,107.4,106.2
safi,Tantaoui,7245.0,,107.4,106.2
safi,Sania Al Abidinie,6260.0,,107.4,106.2
safi,Miftah El Khir,6250.0,,107.4,106.2
safi,Wiam,6238.0,,107.4,106.2
safi,Hay Al Matar,5777.0,,107.4,106.2
safi,Boudis,5746.0,,107.4,106.2
safi,Al Hamd,5728.0,,107.4,106.2
khouribga,Oued Zem,7930.0,5405.0,107.4,106.2
khouribga,Oulad Abdoune,7572.0,,107.4,106.2
khouribga,Braksa,7059.0,,107.4,106.2
khouribga,Maadna,6298.0,,107.4,106.2
khouribga,Khouribga,5867.0,7938.0,107.4,106.2
khouribga,Oued Zem,7930.0,5405.0,107.4,106.2
khouribga,Oulad Abdoune,7572.0,,107.4,106.2
khouribga,Braksa,7059.0,,107.4,106.2
khouribga,Maadna,6298.0,,107.4,106.2
khouribga,Khouribga,5867.0,7938.0,107.4,106.2
khouribga,Oued Zem,7930.0,5405.0,107.4,106.2
khouribga,Oulad Abdoune,7572.0,,107.4,106.2
khouribga,Braksa,7059.0,,107.4,106.2
khouribga,Maadna,6298.0,,107.4,106.2
khouribga,Khouribga,5867.0,7938.0,107.4,106.2
khouribga,Oued Zem,7930.0,5405.0,107.4,106.2
khouribga,Oulad Abdoune,7572.0,,107.4,106.2
khouribga,Braksa,7059.0,,107.4,106.2
khouribga,Maadna,6298.0,,107.4,106.2
khouribga,Khouribga,5867.0,7938.0,107.4,106.2
khouribga,Oued Zem,7930.0,5405.0,107.4,106.2
khouribga,Oulad Abdoune,7572.0,,107.4,106.2
khouribga,Braksa,7059.0,,107.4,106.2
khouribga,Maadna,6298.0,,107.4,106.2
khouribga,Khouribga,5867.0,7938.0,107.4,106.2
beni-mellal,Kasba Tadla,5629.0,,107.4,106.2
beni-mellal,Béni Mellal,5146.0,6984.0,107.4,106.2
beni-mellal,Kasba Tadla,5629.0,,107.4,106.2
beni-mellal,Béni Mellal,5146.0,6984.0,107.4,106.2
beni-mellal,Kasba Tadla,5629.0,,107.4,106.2
beni-mellal,Béni Mellal,5146.0,6984.0,107.4,106.2
beni-mellal,Kasba Tadla,5629.0,,107.4,106.2
beni-mellal,Béni Mellal,5146.0,6984.0,107.4,106.2
beni-mellal,Kasba Tadla,5629.0,,107.4,106.2
beni-mellal,Béni Mellal,5146.0,6984.0,107.4,106.2
taza,Taza,6365.0,,107.4,106.2
taza,Taza,6365.0,,107.4,106.2
taza,Taza,6365.0,,107.4,106.2
taza,Taza,6365.0,,107.4,106.2
taza,Taza,6365.0,,107.4,106.2
berkane,Ahfir,5919.0,,107.4,106.2
berkane,Zegzel,5873.0,,107.4,106.2
berkane,Saidia,5847.0,7205.0,107.4,106.2
berkane,Sidi Slimane Echcharraa,5691.0,,107.4,106.2
berkane,Madagh,5655.0,,107.4,106.2
berkane,Berkane,5254.0,,107.4,106.2
berkane,Cité Balnéaire,8356.0,,107.4,106.2
berkane,Saidia Ouest,8320.0,,107.4,106.2
berkane,Les Golfs,7486.0,,107.4,106.2
berkane,Hay Trifa,6751.0,,107.4,106.2
berkane,Hay Dallas,6721.0,,107.4,106.2
berkane,Angad,6484.0,,107.4,106.2
berkane,Talhaoui,6446.0,,107.4,106.2
berkane,Ibn Tachfine,6419.0,5843.0,107.4,106.2
berkane,Hay Safaa,6291.0,,107.4,106.2
berkane,Al Amal,6032.0,,107.4,106.2
berkane,Ahfir,5919.0,,107.4,106.2
berkane,Zegzel,5873.0,,107.4,106.2
berkane,Saidia,5847.0,7205.0,107.4,106.2
berkane,Sidi Slimane Echcharraa,5691.0,,107.4,106.2
berkane,Madagh,5655.0,,107.4,106.2
berkane,Berkane,5254.0,,107.4,106.2
berkane,Cité Balnéaire,8356.0,,107.4,106.2
berkane,Saidia Ouest,8320.0,,107.4,106.2
berkane,Les Golfs,7486.0,,107.4,106.2
berkane,Hay Trifa,6751.0,,107.4,106.2
berkane,Hay Dallas,6721.0,,107.4,106.2
berkane,Angad,6484.0,,107.4,106.2
berkane,Talhaoui,6446.0,,107.4,106.2
berkane,Ibn Tachfine,6419.0,5843.0,107.4,106.2
berkane,Hay Safaa,6291.0,,107.4,106.2
berkane,Al Amal,6032.0,,107.4,106.2
berkane,Ahfir,5919.0,,107.4,106.2
berkane,Zegzel,5873.0,,107.4,106.2
berkane,Saidia,5847.0,7205.0,107.4,106.2
berkane,Sidi Slimane Echcharraa,5691.0,,107.4,106.2
berkane,Madagh,5655.0,,107.4,106.2
berkane,Berkane,5254.0,,107.4,106.2
berkane,Cité Balnéaire,8356.0,,107.4,106.2
berkane,Saidia Ouest,8320.0,,107.4,106.2
berkane,Les Golfs,7486.0,,107.4,106.2
berkane,Hay Trifa,6751.0,,107.4,106.2
berkane,Hay Dallas,6721.0,,107.4,106.2
berkane,Angad,6484.0,,107.4,106.2
berkane,Talhaoui,6446.0,,107.4,106.2
berkane,Ibn Tachfine,6419.0,5843.0,107.4,106.2
berkane,Hay Safaa,6291.0,,107.4,106.2
berkane,Al Amal,6032.0,,107.4,106.2
berkane,Ahfir,5919.0,,107.4,106.2
berkane,Zegzel,5873.0,,107.4,106.2
berkane,Saidia,5847.0,7205.0,107.4,106.2
berkane,Sidi Slimane Echcharraa,5691.0,,107.4,106.2
berkane,Madagh,5655.0,,107.4,106.2
berkane,Berkane,5254.0,,107.4,106.2
berkane,Ahfir,5919.0,,107.4,106.2
berkane,Zegzel,5873.0,,107.4,106.2
berkane,Saidia,5847.0,7205.0,107.4,106.2
berkane,Sidi Slimane Echcharraa,5691.0,,107.4,106.2
berkane,Madagh,5655.0,,107.4,106.2
berkane,Berkane,5254.0,,107.4,106.2
berkane,Cité Balnéaire,8356.0,,107.4,106.2
berkane,Saidia Ouest,8320.0,,107.4,106.2
berkane,Les Golfs,7486.0,,107.4,106.2
berkane,Hay Trifa,6751.0,,107.4,106.2
berkane,Hay Dallas,6721.0,,107.4,106.2
berkane,Angad,6484.0,,107.4,106.2
berkane,Talhaoui,6446.0,,107.4,106.2
berkane,Ibn Tachfine,6419.0,5843.0,107.4,106.2
berkane,Hay Safaa,6291.0,,107.4,106.2
berkane,Al Amal,6032.0,,107.4,106.2
berkane,Cité Balnéaire,8356.0,,107.4,106.2
berkane,Saidia Ouest,8320.0,,107.4,106.2
berkane,Les Golfs,7486.0,,107.4,106.2
berkane,Hay Trifa,6751.0,,107.4,106.2
berkane,Hay Dallas,6721.0,,107.4,106.2
berkane,Angad,6484.0,,107.4,106.2
berkane,Talhaoui,6446.0,,107.4,106.2
berkane,Ibn Tachfine,6419.0,5843.0,107.4,106.2
berkane,Hay Safaa,6291.0,,107.4,106.2
berkane,Al Amal,6032.0,,107.4,106.2
